,bookID,title,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,publisher,language_name,author,genre
5884,22160,And Then There Were None,4.26,0,214,49,2004-10-15,Audiogo,English,Agatha Christie,Mystery
5885,22163,The Wild Trees: A Story of Passion and Daring,4.09,294,5588,942,2007-08-23,Random House (NY),English,Richard   Preston,Nonfiction
5886,22166,The Boat of Dreams: A Christmas Story,3.29,111,115,22,2003-10-28,Touchstone Books,English,Richard   Preston,Christmas
5887,22175,Strange Pilgrims,4.03,208,6952,422,2006-11-14,Vintage,English,Gabriel GarcÃ­a MÃ¡rquez,Short Stories
5888,22176,Doce cuentos peregrinos,4.03,192,3205,195,2006-11-14,Vintage,Spanish,Gabriel GarcÃ­a MÃ¡rquez,Short Stories
5889,22186,Would I Lie to You (Gossip Girl  #10),3.59,192,7948,135,2006-10-04,Little  Brown Young Readers,English,Cecily von Ziegesar,Young Adult
5890,22188,Gossip Girl (Gossip Girl  #1),3.52,224,54400,2271,2002-04-01,Little  Brown and Company,English,Cecily von Ziegesar,Young Adult
5891,22192,All I Want is Everything (Gossip Girl  #3),3.55,240,16452,412,2003-05-07,Poppy,English,Cecily von Ziegesar,Young Adult
5892,22193,You're the One That I Want (Gossip Girl  #6),3.71,224,17875,204,2004-10-06,Little  Brown Young Readers,English,Cecily von Ziegesar,Young Adult
5893,22195,The Zero,3.51,336,1976,297,2006-08-29,Harper,English,Jess Walter,Fiction
5894,22196,Zero: The Biography of a Dangerous Idea,3.96,248,131,19,2000-10-12,Souvenir Press,English,Charles Seife,Nonfiction
5895,22197,Zero Debt: The Ultimate Guide to Financial Freedom,3.74,204,49,10,2004-08-01,Advantage World Press,English,Lynnette Khalfani,Finance
5896,22198,The Hunt for Zero Point: Inside the Classified World of Antigravity Technology,4.12,320,323,37,2007-12-18,Broadway Books,English,Nick Cook,Science
5897,22199,Year Zero,3.6,416,2164,139,2006-07-01,Atria Books,English,Jeff Long,Fiction
5898,22200,Count Zero (Sprawl  #2),4.01,308,37360,799,2006-03-07,Ace Books,English,William Gibson,Science Fiction
5899,22201,Triple Zero  (Star Wars: Republic Commando  #2),4.24,393,5130,163,2006-02-28,Del Rey Books,English,Karen Traviss,Star Wars
5900,22202,Bravo Two Zero,4.09,416,9151,269,2005-11-01,Corgi,English,Andy McNab,Military Fiction
5901,22205,This Lullaby,4.03,345,163599,4453,2004-03-08,Speak,English,Sarah Dessen,Young Adult
5902,22207,Lullabies for Little Criminals,3.98,330,18419,1371,2006-10-17,Harper Perennial,English,Heather O'Neill,Fiction
5903,22208,Hush! A Thai Lullaby,4.03,32,1315,197,2000-03-01,Scholastic Inc.,English,Minfong Ho,Picture Books
5904,22209,Lullaby Town (Elvis Cole  #3),4.14,296,8359,319,2008-04-01,Orion,English,Robert Crais,Mystery
5905,22219,The Iliad (SparkNotes Literature Guides),3.65,88,23,3,2002-01-10,SparkNotes,English,SparkNotes,Classics
5906,22221,The Iliad,3.86,150,3834,134,1999-10-28,John Wiley & Sons,English,Homer,Classics
5907,22225,The Princess Bride (Long  Tall Texans  #15),3.89,192,634,32,1998-01-23,Silhouette Romance,English,Diana Palmer,Romance
5908,22226,The Sultan's Bought Bride  (Princess Brides  #1),3.74,192,224,20,2004-08-25,Harlequin Presents,English,Jane Porter,Harlequin
5909,22227,The Sheik & the Princess Bride (Desert Rogues  #8),3.95,256,506,22,2004-10-25,Silhouette Special Edition,English,Susan   Mallery,Romance
5910,22229,The Prince Kidnaps a Bride (Lost Princesses  #3),3.79,384,2103,84,2006-11-28,Avon,English,Christina Dodd,Romance
5911,22230,Stargirl (Stargirl  #1),3.76,186,1969,252,2004-05-11,Laurel Leaf,English,Jerry Spinelli,Young Adult
5912,22233,Love  Stargirl (Stargirl  #2),3.82,274,713,110,2007-08-14,Knopf Books for Young Readers,English,Jerry Spinelli,Young Adult
5913,22235,Stargirl LitPlans on CD,4.86,210,5,0,2005-09-15,Teacher's Pet Publications,English,Mary B. Collins,blank
5914,22237,Son of the Mob (Son of the Mob  #1),3.72,262,5977,620,2004-09-01,Little  Brown Books for Young Readers,English,Gordon Korman,Young Adult
5915,22238,Hollywood Hustle (Son of the Mob  #2),3.64,268,1615,145,2006-04-01,Hyperion Paperbacks,English,Gordon Korman,Young Adult
5916,22239,For the Sins of My Father: A Mafia Killer  His Son  and the Legacy of a Mob Life,4.05,288,966,108,2003-09-09,Broadway Books,English,Albert Demeo,True Crime
5917,22242,El ojo de fuego,3.66,496,18,1,2007-02-01,Puzzle-Via Magna,Spanish,Lewis Perdue,Fiction
5918,22265,Neptune Noir: Unauthorized Investigations into Veronica Mars,3.63,224,925,112,2007-04-10,Smart Pop,English,Rob Thomas,Nonfiction
5919,22268,The Soloist,3.3,320,56,9,2006-11-27,Counterpoint,English,Nicholas Christopher,Fiction
5920,22277,Kenang-Kenangan Seorang Geisha (Memoirs of a Geisha),4.11,784,28,6,2006-07-01,Marshall Cavendish Editions,Malay,Arthur Golden,Fiction
5921,22278,Memoirs of a Geisha,4.11,452,57,8,2000-10-05,Chatto & Windus,English,Arthur Golden,Fiction
5922,22283,Survivor,3.92,289,49307,1637,2000-08-03,Vintage,English,Chuck Palahniuk,Fiction
5923,22284,Diary,3.61,262,65139,2120,2004-09-14,Anchor,English,Chuck Palahniuk,Fiction
5924,22285,Rant,3.81,320,55592,2516,2007-05-01,Doubleday Books,English,Chuck Palahniuk,Fiction
5925,22286,Clown Girl,3.39,297,6015,327,2007-01-04,Hawthorne Books,English,Monica Drake,Fiction
5926,22287,Choke,3.7,293,1557,115,2002-08-01,Vintage,English,Chuck Palahniuk,Fiction
5927,22288,Haunted,3.59,419,78280,3745,2006-04-11,Anchor,English,Chuck Palahniuk,Horror
5928,22289,Fugitives and Refugees: A Walk in Portland  Oregon,3.51,176,8460,415,2003-07-08,Crown Journeys/Crown Publishers/Crown Publishing Group/Random House,English,Chuck Palahniuk,Nonfiction
5929,22292,Haunted,3.59,14,57,23,2005-05-10,Random House Audio,English,Chuck Palahniuk,Horror
5930,22293,Nonfiction,3.57,233,213,15,2004-08-05,Jonathan Cape,English,Chuck Palahniuk,Nonfiction
5931,22296,Haunted,3.59,416,173,15,2005-05-01,Jonathan Cape,English,Chuck Palahniuk,Horror
5932,22297,Survivant,3.92,365,14,0,2001-02-04,Gallimard,French,Chuck Palahniuk,Fiction
5933,22298,Fantasmas,3.59,442,116,13,2006-08-28,Mondadori,Spanish,Chuck Palahniuk,Horror
5934,22302,Error humano,3.57,253,11,1,2005-05-31,Mondadori,Spanish,Chuck Palahniuk,Nonfiction
5935,22304,Life After God,3.79,291,9882,338,2002-07-01,Simon & Schuster,English,Douglas Coupland,Fiction
5936,22306,City of Glass: Douglas Coupland's Vancouver,3.83,152,807,40,2003-05-01,Douglas & McIntyre,English,Douglas Coupland,Nonfiction
5937,22307,Terry: Terry Fox and His Marathon of Hope,4.34,176,256,22,2005-08-04,Douglas & McIntyre,English,Douglas Coupland,Nonfiction
5938,22311,All Families Are Psychotic,3.67,279,361,32,2002-07-01,Harper Perennial,English,Douglas Coupland,Fiction
5939,22312,Shampoo Planet,3.5,282,8283,202,2008-03-01,Scribner Book Company,English,Douglas Coupland,Fiction
5940,22321,All Tomorrow's Parties (Bridge  #3),3.91,339,13020,316,2003-02-04,Berkley Books,English,William Gibson,Science Fiction
5941,22322,Spook Country (Blue Ant  #2),3.69,371,16342,1258,2007-08-07,Putnam Adult,English,William Gibson,Fiction
5942,22323,Burning Chrome (Sprawl  #0),4.06,224,30566,585,2003-07-29,Harper Voyager,English,William Gibson,Science Fiction
5943,22325,Idoru (Bridge #2),3.8,308,17632,388,2003-01-07,Berkley Trade,English,William Gibson,Science Fiction
5944,22326,Virtual Light (Bridge  #1),3.85,304,18228,358,1996-10-26,Penguin Books Ltd,English,William Gibson,Science Fiction
5945,22331,Stable Strategies and Others,3.77,208,104,19,2004-09-01,Tachyon Publications,English,Eileen Gunn,Science Fiction
5946,22332,Cyberpunk and Cyberculture: Science Fiction and the Work of William Gibson,3.77,258,62,4,2001-09-13,Bloomsbury Academic,English,Dani Cavallaro,Nonfiction
5947,22337,The Neil Gaiman Audio Collection,4.24,1,1666,208,2004-08-31,HarperFestival,English,Neil Gaiman,Fantasy
5948,22338,The Day I Swapped My Dad for Two Goldfish,4.03,64,284,31,2006-09-26,HarperCollins,English,Neil Gaiman,Picture Books
5949,22339,Death: The Time of Your Life (Death of the Endless  #2),4.22,95,12377,198,1997-12-01,Vertigo,English,Neil Gaiman,Graphic Novels
5950,22344,Creatures of the Night,3.83,46,1706,171,2004-12-27,Dark Horse Books,English,Neil Gaiman,Graphic Novels
5951,22345,New X-Men  Volume 4: Riot at Xavier's,4.06,120,2113,54,2006-11-15,Marvel,English,Grant Morrison,Comics
5952,22347,The Invisibles  Volume 1: Say You Want a Revolution,3.95,224,8822,372,1996-06-01,DC Comics,English,Grant Morrison,Comics
5953,22348,The Mystery Play,3.44,80,688,40,1995-08-01,Vertigo,English,Grant Morrison,Comics
5954,22350,Kid Eternity,3.41,144,693,44,2006-02-01,Vertigo,English,Grant Morrison,Comics
5955,22351,New X-Men  Volume 1: E Is for Extinction,4.06,144,7602,135,2006-09-27,Marvel,English,Grant Morrison,Comics
5956,22354,Seven Soldiers of Victory  Volume 1,3.79,224,2046,98,2006-01-04,DC Comics,English,Grant Morrison,Comics
5957,22355,Doom Patrol  Vol. 1: Crawling from the Wreckage (Doom Patrol  #1),4.08,192,5447,235,2000-04-17,Vertigo,English,Grant Morrison,Comics
5958,22356,The Filth,3.75,320,3907,266,2004-06-01,Vertigo,English,Grant Morrison,Comics
5959,22360,Doom Patrol  Vol. 5: Magic Bus,4.27,203,1363,52,2007-04-01,Vertigo,English,Grant Morrison,Comics
5960,22362,JLA  Vol. 1: New World Order,3.98,93,3714,96,1997-04-01,DC Comics,English,Grant Morrison,Comics
5961,22363,Batman: Gothic,3.79,128,4294,123,1998-07-01,DC Comics,English,Grant Morrison,Comics
5962,22364,JLA: Earth 2,3.97,96,5165,143,2000-10-01,DC Comics,English,Grant Morrison,Comics
5963,22365,New X-Men: Omnibus,4.23,1096,2952,112,2006-12-06,Marvel,English,Grant Morrison,Comics
5964,22366,Superfolks,3.48,240,429,57,2005-03-09,St. Martin's Griffin,English,Robert  Mayer,Fiction
5965,22373,Kill Your Boyfriend,3.57,55,1269,66,1998-12-31,DC Comics Vertigo,English,Grant Morrison,Comics
5966,22374,Batman: Arkham Asylum - A Serious House on Serious Earth,4.1,216,51984,1469,2005-01-11,DC Comics,English,Grant Morrison,Graphic Novels
5967,22380,JLA: Tierra 2,3.97,96,7,2,2005-11-25,Sticker Design (DC Comics),Spanish,Grant Morrison,Comics
5968,22390,Doom Patrol  Vol. 4: Musclebound,4.15,256,2322,77,2006-08-30,Vertigo,English,Grant Morrison,Comics
5969,22392,New X-Men  Volume 7: Here Comes Tomorrow,3.75,112,1797,55,2006-11-15,Marvel,English,Grant Morrison,Comics
5970,22394,The Invisibles  Vol. 7: The Invisible Kingdom,4.2,288,3346,83,2002-12-01,DC Comics Vertigo,English,Grant Morrison,Comics
5971,22398,The Invisibles  Vol. 3: Entropy in the U.K.,4.21,232,4084,86,2001-08-01,Vertigo,English,Grant Morrison,Comics
5972,22399,Invisible,3.84,160,2311,347,2006-11-28,Simon Pulse,English,Pete Hautman,Young Adult
5973,22401,The Invisibles  Vol. 4: Bloody Hell in America,4.17,104,3882,74,1998-02-01,Vertigo,English,Grant Morrison,Comics
5974,22406,The Invisibles  Vol. 6: Kissing Mister Quimper,4.24,224,3852,63,2000-02-01,DC Comics Vertigo,English,Grant Morrison,Comics
5975,22408,Invisible Residents: The Reality of Underwater UFOs,3.73,100,62,7,2005-09-15,Adventures Unlimited Press,English,Ivan T. Sanderson,Nonfiction
5976,22409,The Invisibles  Vol. 5: Counting to None,4.19,240,4270,67,1999-03-01,Vertigo,English,Grant Morrison,Comics
5977,22414,The Invisible Heart: An Economic Romance,3.74,282,609,90,2002-02-22,MIT Press,English,Russell Roberts,Economics
5978,22417,Transmetropolitan  Vol. 2: Lust for Life,4.34,208,15496,281,1999-02-01,Vertigo,English,Warren Ellis,Comics
5979,22418,Transmetropolitan  Vol. 3: Year of the Bastard,4.41,144,13360,193,1999-09-01,Vertigo,English,Warren Ellis,Comics
5980,22420,Transmetropolitan  Vol. 5: Lonely City,4.41,144,11372,146,2001-07-01,Vertigo,English,Warren Ellis,Comics
5981,22421,Transmetropolitan  Vol. 4: The New Scum,4.39,133,13331,146,2000-09-01,Vertigo,English,Warren Ellis,Comics
5982,22423,Transmetropolitan  Vol. 8: Dirge,4.47,140,9963,90,2003-04-01,Vertigo,English,Warren Ellis,Comics
5983,22424,Transmetropolitan  Vol. 10: One More Time,4.51,144,10308,184,2004-06-01,Vertigo,English,Warren Ellis,Comics
5984,22425,Transmetropolitan  Vol. 9: The Cure,4.44,144,10331,90,2003-12-01,Vertigo,English,Warren Ellis,Comics
5985,22426,Transmetropolitan  Vol. 7: Spider's Thrash,4.32,144,12633,88,2002-11-01,Vertigo,English,Warren Ellis,Comics
5986,22431,Created in Darkness by Troubled Americans: The Best of McSweeney's Humor Category,3.75,249,1791,146,2005-06-14,Vintage,English,Dave Eggers,Humor
5987,22434,The Fabric of the Cosmos: Space  Time and the Texture of Reality,4.11,592,340,22,2005-02-24,Penguin,English,Brian Greene,Science
5988,22436,The Meaning of Relativity (Science Library),4.32,200,26,2,2004-11-21,Princeton University Press,English,Albert Einstein,Science
5989,22438,The Fabric of the Cosmos: Space  Time and the Texture of Reality,4.11,16,19,5,2004-02-24,Books on Tape,English,Brian Greene,Science
5990,22443,Underground! The Disinformation Guide to Ancient Civilizations  Astonishing Archaeology and Hidden History,3.84,343,157,5,2005-10-01,Disinformation Company,English,Preston Peet,History
5991,22445,Under the Influence: The Disinformation Guide to Drugs,3.64,312,58,3,2004-01-01,The Disinformation Company (NYC),English,Preston Peet,Nonfiction
5992,22448,You are Being Lied To: The Disinformation Guide to Media Distortion  Historical Whitewashes  and Cultural Myths,3.87,399,1010,34,2001-04-01,Disinformation Company,English,Russ Kick,Nonfiction
5993,22459,The Origin of Species,3.98,134,33,3,2002-03-15,W.W. Norton & Company,English,Charles Darwin,Science
5994,22460,Red Herrings and White Elephants: The Origins of the Phrases We Use Every Day,3.73,272,71,5,2005-11-01,Harper,English,Albert Jack,Nonfiction
5995,22461,The Origin of Species,3.98,576,805,75,2003-09-02,Signet Classics,English,Charles Darwin,Science
5996,22463,The Origin of Species,3.98,703,78431,1355,2004-05-01,Castle Books,English,Charles Darwin,Science
5997,22470,The Origin of Satan: How Christians Demonized Jews  Pagans and Heretics,3.9,240,5729,209,1996-04-30,Vintage,English,Elaine Pagels,Religion
5998,22472,Discourse on the Origin of Inequality,3.82,73,9975,210,2004-06-04,Dover Publications,English,Jean-Jacques Rousseau,Philosophy
5999,22473,On the Origins of War and the Preservation of Peace,4.01,573,520,30,1996-01-01,Anchor,English,Donald Kagan,History
6000,22474,The Origins of Totalitarianism,4.28,674,77,11,2004-03-01,Schocken Books,English,Hannah Arendt,History
6001,22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,4.25,491,3473,426,2000-08-15,Mariner Books,English,Julian Jaynes,Psychology
6002,22482,Final Fantasy Origins - Official Strategy Guide,3.96,256,25,1,2003-04-09,Bradygames,English,Casey Loe,Games
6003,22483,Social Origins of Dictatorship and Democracy: Lord and Peasant in the Making of the Modern World,3.98,592,823,37,1993-09-01,Beacon Press,English,Barrington Moore Jr.,History
6004,22485,Smithsonian Intimate Guide to Human Origins,4.02,176,173,17,2007-02-06,Harper Perennial,English,Carl Zimmer,Science
6005,22486,Economic Origins of Dictatorship and Democracy,3.97,416,158,10,2005-10-01,Cambridge University Press,English,Daron AcemoÄlu,Economics
6006,22489,"African Origins of the Major ""Western Religions""",4.54,363,129,6,1991-12-01,Black Classic Press,English,Yosef A.A. Ben-Jochannan,History
6007,22493,The Origins of the Civil Rights Movements: Black Communities Organizing for Change,4.05,368,151,13,1986-09-15,Free Press,English,Aldon D. Morris,History
6008,22495,The Origin of the Bible,3.86,352,79,11,2003-12-17,Tyndale House Publishers,English,F.F. Bruce,Theology
6009,22499,Country of Origin,3.47,320,317,41,2005-04-17,W. W. Norton  Company,English,Don  Lee,Fiction
6010,22508,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,3.65,256,226,31,2003-07-08,Harper Perennial,English,Colin McGinn,Philosophy
6011,22514,The Beatles and Philosophy: Nothing You Can Think that Can't Be Thunk,3.63,288,157,14,2006-10-25,Open Court,English,Michael Baur,Philosophy
6012,22515,The Gospel According to the Beatles,3.77,254,126,23,2006-08-03,Westminster John Knox Press,English,Steve Turner,Music
6013,22538,JPod,3.69,448,617,72,2006-05-16,Bloomsbury,English,Douglas Coupland,Fiction
6014,22539,Hairstyles of the Damned,3.72,270,5298,468,2004-09-01,Akashic Books/Punk Planet Books,English,Joe Meno,Fiction
6015,22541,Just Visiting This Planet: Merlin Answers More Questions about Everything Under the Sun  Moon  and Stars,4.17,352,86,4,1998-07-13,Main Street Books,English,Neil deGrasse Tyson,Science
6016,22542,Merlin's Tour of the Universe,4.02,318,305,27,1997-07-14,Main Street Books,English,Neil deGrasse Tyson,Science
6017,22543,Death by Black Hole: And Other Cosmic Quandaries,4.1,384,9837,552,2007-01-17,W. W. Norton  Company,English,Neil deGrasse Tyson,Science
6018,22547,Tales from the Dark Tower,4.23,282,54,5,2003-10-01,Monolith Graphics,English,Joseph Vargo,Horror
6019,22549,The Dark Tower (The Dark Tower #7),4.28,686,362,40,2004-09-21,Hodder & Stoughton,English,Stephen King,Fantasy
6020,22550,The Gunslinger,3.96,231,2309,230,2003-06-23,Viking,English,Stephen King,Fantasy
6021,22553,Gunslinger Girl  Vol. 1,3.87,175,911,42,2003-12-29,ADV Manga,English,Yu Aida,Manga
6022,22554,Gunslinger,4.11,224,247,24,1989-08-22,Duke University Press Books,English,Ed Dorn,Poetry
6023,22557,Wasteland of Flint,3.79,512,291,38,2004-02-01,Tor Books,English,Thomas Harlan,Science Fiction
6024,22559,Cities in Dust (Wasteland #1),3.55,160,576,73,2010-04-20,Oni Press,English,Antony Johnston,Comics
6025,22562,Slim to None: A Journey Through the Wasteland of Anorexia Treatment,3.63,384,580,21,2004-02-04,McGraw-Hill Education,English,Jennifer Hendricks,Memoir
6026,22575,Sit  Walk  Stand,4.42,80,2663,141,1977-11-04,Tyndale House Publishers,English,Watchman Nee,Christian
6027,22576,Prayers for the Assassin (Assassin Trilogy #1),3.76,458,791,95,2006-10-31,Pocket Star Books,English,Robert Ferrigno,Fiction
6028,22580,Voices From the Street,3.29,301,698,104,2007-01-23,Tor Books,English,Philip K. Dick,Fiction
6029,22583,The Minority Report: 18 Classic Stories,4.19,380,456,40,2002-05-01,Citadel,English,Philip K. Dick,Science Fiction
6030,22584,Flow My Tears  the Policeman Said,3.91,204,26767,1075,2001-11-08,Gollancz,English,Philip K. Dick,Science Fiction
6031,22586,The Crack in Space,3.46,188,1878,142,2005-03-08,Vintage,English,Philip K. Dick,Science Fiction
6032,22590,Ubik,4.09,288,63422,2486,2006-05-01,La factorÃ­a de ideas,Spanish,Philip K. Dick,Science Fiction
6033,22591,The Best of Philip K. Dick,4.22,450,622,33,1978-02-12,Del Rey Books (NY),English,Philip K. Dick,Science Fiction
6034,22595,Vulcan's Hammer,3.52,165,1561,97,2004-08-10,Vintage,English,Philip K. Dick,Science Fiction
